;id;date;homeContestantId;awayContestantId;homeContestantOfficialName;awayContestantOfficialName;homeContestantCode;awayContestantCode;card_events;venue;goal_events
167;3kaxuz5cdxb8lsmnwwbed8cgk;2023-01-29Z;dqk062lu0vm8epvytbm6r4mmf;d0zdg647gvgc95xdtk1vpbkys;SBV Excelsior;AFC Ajax;EXC;AJA;[{'contestantName': 'Ajax', 'contestantId': 'd0zdg647gvgc95xdtk1vpbkys', 'periodId': 2, 'timeMin': 58, 'playerId': 'bp3apdb2ahzacq45k4mzj5jhl', 'playerName': 'E. Álvarez', 'cardType': 'YC'}, {'contestantName': 'Excelsior', 'contestantId': 'dqk062lu0vm8epvytbm6r4mmf', 'periodId': 2, 'timeMin': 59, 'playerId': '6jhavdnaitqn6ydme8a526aui', 'playerName': 'C. Driouech', 'cardType': 'YC'}];Van Donge & De Roo Stadion;[{'contestantName': 'Ajax', 'contestantId': 'd0zdg647gvgc95xdtk1vpbkys', 'periodId': 1, 'timeMin': 15, 'scorerId': '6m2pk6odyb3atayt6u8cifahh', 'scorerName': 'D. Tadić'}, {'contestantName': 'Excelsior', 'contestantId': 'dqk062lu0vm8epvytbm6r4mmf', 'periodId': 1, 'timeMin': 36, 'scorerId': '934ldgpefo90za10cq49k0o6i', 'scorerName': 'R. El Yaakoubi'}, {'contestantName': 'Ajax', 'contestantId': 'd0zdg647gvgc95xdtk1vpbkys', 'periodId': 1, 'timeMin': 45, 'scorerId': 'baakmd4ndnulbl9npvmq90mvp', 'scorerName': 'D. Klaassen'}, {'contestantName': 'Ajax', 'contestantId': 'd0zdg647gvgc95xdtk1vpbkys', 'periodId': 2, 'timeMin': 61, 'scorerId': 'p7vw4thx5wzo49h6hfabcq5m', 'scorerName': 'M. Kudus'}, {'contestantName': 'Ajax', 'contestantId': 'd0zdg647gvgc95xdtk1vpbkys', 'periodId': 2, 'timeMin': 83, 'scorerId': '6sg2ot7z9kfyrlgjkmpqvejqi', 'scorerName': 'D. Rensch'}]
168;3keqmxapzq2xlm4y2xy0oeh3o;2023-01-29Z;6g9qrm72224jrk6tkxxxi8a9n;cos9hxi16eitbcbthof7zrm4m;FC Volendam;FC Groningen;VOL;GRO;[{'contestantName': 'Groningen', 'contestantId': 'cos9hxi16eitbcbthof7zrm4m', 'periodId': 2, 'timeMin': 70, 'playerId': 'ar7ybu7dordgt2yfx5inux62', 'playerName': 'I. Määttä', 'cardType': 'YC'}];Kras Stadion;[{'contestantName': 'Volendam', 'contestantId': '6g9qrm72224jrk6tkxxxi8a9n', 'periodId': 1, 'timeMin': 21, 'scorerId': '3kbhgmnf6bhfgut0jxf4m2sfe', 'scorerName': 'G. Oristanio'}, {'contestantName': 'Groningen', 'contestantId': 'cos9hxi16eitbcbthof7zrm4m', 'periodId': 2, 'timeMin': 50, 'scorerId': 'alxccjq2y6il5yjw108a0axnt', 'scorerName': 'J. Hove'}, {'contestantName': 'Volendam', 'contestantId': '6g9qrm72224jrk6tkxxxi8a9n', 'periodId': 2, 'timeMin': 55, 'scorerId': '5shfqpd5fj05qrp1jlzd08ftg', 'scorerName': 'C. Twigt'}, {'contestantName': 'Groningen', 'contestantId': 'cos9hxi16eitbcbthof7zrm4m', 'periodId': 2, 'timeMin': 73, 'scorerId': 'emglxnqrlqskt8krglv7sziwa', 'scorerName': 'R. Pepi'}, {'contestantName': 'Volendam', 'contestantId': '6g9qrm72224jrk6tkxxxi8a9n', 'periodId': 2, 'timeMin': 78, 'scorerId': '6jqn5grsuhuo5at81pzahr6xh', 'scorerName': 'R. Mühren'}]
169;3kiix9ybtqh5ghnb0ghxrkhsk;2023-01-29Z;ears40cp6opsgvhsy0dgyszpd;3ebril33e08ddzob4bhq8awsr;SC Cambuur Leeuwarden;Fortuna Sittard;CAM;FOR;[{'contestantName': 'Cambuur', 'contestantId': 'ears40cp6opsgvhsy0dgyszpd', 'periodId': 1, 'timeMin': 16, 'playerId': '7r2ifipuieqiar5n00o2j5uj9', 'playerName': 'L. Bergsma', 'cardType': 'YC'}, {'contestantName': 'Cambuur', 'contestantId': 'ears40cp6opsgvhsy0dgyszpd', 'periodId': 1, 'timeMin': 43, 'playerId': 'afsin57n25r53ifmqyfmbzqol', 'playerName': 'R. Uldriķis', 'cardType': 'YC'}, {'contestantName': 'Fortuna Sittard', 'contestantId': '3ebril33e08ddzob4bhq8awsr', 'periodId': 1, 'timeMin': 45, 'playerId': '8rqula41yqtbwycgemsw9ixud', 'playerName': 'B. Yılmaz', 'cardType': 'YC'}, {'contestantName': 'Fortuna Sittard', 'contestantId': '3ebril33e08ddzob4bhq8awsr', 'periodId': 2, 'timeMin': 64, 'playerId': 'b2h6iojtnu8rzb81vw4rbfrop', 'playerName': 'G. Cox', 'cardType': 'YC'}, {'contestantName': 'Fortuna Sittard', 'contestantId': '3ebril33e08ddzob4bhq8awsr', 'periodId': 2, 'timeMin': 72, 'playerId': '7t19aebk75lrt41hmclk18mhh', 'playerName': 'D. Siovas', 'cardType': 'YC'}, {'contestantName': 'Fortuna Sittard', 'contestantId': '3ebril33e08ddzob4bhq8awsr', 'periodId': 2, 'timeMin': 83, 'playerId': 'hjb0mn4fgmfiimwn5odvl8fd', 'playerName': 'T. Buitink', 'cardType': 'YC'}];Cambuur Stadion;[{'contestantName': 'Cambuur', 'contestantId': 'ears40cp6opsgvhsy0dgyszpd', 'periodId': 1, 'timeMin': 31, 'scorerId': '8o13oyr0lqkr5sw7j9ekdan6x', 'scorerName': 'M. Hoedemakers'}, {'contestantName': 'Fortuna Sittard', 'contestantId': '3ebril33e08ddzob4bhq8awsr', 'periodId': 2, 'timeMin': 75, 'scorerId': '8rqula41yqtbwycgemsw9ixud', 'scorerName': 'B. Yılmaz'}, {'contestantName': 'Fortuna Sittard', 'contestantId': '3ebril33e08ddzob4bhq8awsr', 'periodId': 2, 'timeMin': 84, 'scorerId': '4tc5741xue1eigwcu4t7qtuc5', 'scorerName': 'Iñigo Córdoba'}]
170;3i2tkok8efykvglhct32bbfh0;2023-02-01Z;ed5nwjz5za3oyi20nxzgqivmx;b79uipsy57y1jqpy07h4i5ovk;RKC Waalwijk;Go Ahead Eagles;RKC;GAE;[{'contestantName': 'RKC Waalwijk', 'contestantId': 'ed5nwjz5za3oyi20nxzgqivmx', 'periodId': 1, 'timeMin': 41, 'playerId': 'dbg4ducw8j747foxiexle1iad', 'playerName': 'P. Clement', 'cardType': 'YC'}, {'contestantName': 'RKC Waalwijk', 'contestantId': 'ed5nwjz5za3oyi20nxzgqivmx', 'periodId': 2, 'timeMin': 47, 'playerId': '7a3ik1dbxkirdt58gwvvtyw9', 'playerName': 'J. Lelieveld', 'cardType': 'YC'}, {'contestantName': 'Go Ahead Eagles', 'contestantId': 'b79uipsy57y1jqpy07h4i5ovk', 'periodId': 2, 'timeMin': 55, 'playerId': '90vny1388bdhx8103lp9njac4', 'playerName': 'J. Amofa', 'cardType': 'YC'}, {'contestantName': 'Go Ahead Eagles', 'contestantId': 'b79uipsy57y1jqpy07h4i5ovk', 'periodId': 2, 'timeMin': 68, 'playerId': '32pfghvfogjnpbgsj5mk2jhpm', 'playerName': 'José Fontán', 'cardType': 'YC'}];Mandemakers Stadion;[{'contestantName': 'RKC Waalwijk', 'contestantId': 'ed5nwjz5za3oyi20nxzgqivmx', 'periodId': 1, 'timeMin': 24, 'scorerId': 'atbvv2os8m7nfs0p128w5a6l1', 'scorerName': 'M. Seuntjens'}, {'contestantName': 'Go Ahead Eagles', 'contestantId': 'b79uipsy57y1jqpy07h4i5ovk', 'periodId': 1, 'timeMin': 46, 'scorerId': '32pfghvfogjnpbgsj5mk2jhpm', 'scorerName': 'José Fontán'}, {'contestantName': 'RKC Waalwijk', 'contestantId': 'ed5nwjz5za3oyi20nxzgqivmx', 'periodId': 2, 'timeMin': 71, 'scorerId': 'e8wfxueczkhrj92rytelw5vx1', 'scorerName': 'M. Kramer'}, {'contestantName': 'RKC Waalwijk', 'contestantId': 'ed5nwjz5za3oyi20nxzgqivmx', 'periodId': 2, 'timeMin': 78, 'scorerId': 'b23be312oxcbusvpjnnriukq2', 'scorerName': 'Y. Oukili'}]
171;3kmektl3m9h8y85qawshuh89g;2023-02-03Z;3ebril33e08ddzob4bhq8awsr;89w5c6pw7vn0dxypi61tt0g4k;Fortuna Sittard;Sparta Rotterdam;FOR;SPA;[];Fortuna Sittard Stadion;[]
172;3kq3g6tsfh5ix5ifx9yrlfaxg;2023-02-04Z;6g9qrm72224jrk6tkxxxi8a9n;3kfktv64h7kg7zryax1wktr5r;FC Volendam;Alkmaar Zaanstreek;VOL;AZ;[{'contestantName': 'AZ', 'contestantId': '3kfktv64h7kg7zryax1wktr5r', 'periodId': 1, 'timeMin': 26, 'playerId': '2w7xspkzg7b9ghl20me202ove', 'playerName': 'T. Reijnders', 'cardType': 'YC'}, {'contestantName': 'Volendam', 'contestantId': '6g9qrm72224jrk6tkxxxi8a9n', 'periodId': 1, 'timeMin': 36, 'playerId': '6jqn5grsuhuo5at81pzahr6xh', 'playerName': 'R. Mühren', 'cardType': 'YC'}, {'contestantName': 'AZ', 'contestantId': '3kfktv64h7kg7zryax1wktr5r', 'periodId': 2, 'timeMin': 61, 'playerId': 'ad2qplv0aa66l11ipq6yh0hd5', 'playerName': 'Y. Sugawara', 'cardType': 'YC'}, {'contestantName': 'Volendam', 'contestantId': '6g9qrm72224jrk6tkxxxi8a9n', 'periodId': 2, 'timeMin': 76, 'playerId': '3kbhgmnf6bhfgut0jxf4m2sfe', 'playerName': 'G. Oristanio', 'cardType': 'RC'}, {'contestantName': 'AZ', 'contestantId': '3kfktv64h7kg7zryax1wktr5r', 'periodId': 2, 'timeMin': 90, 'playerId': '7sd87ylfbtgwgpb70hf68cel1', 'playerName': 'V. Pavlidis', 'cardType': 'YC'}];Kras Stadion;[{'contestantName': 'Volendam', 'contestantId': '6g9qrm72224jrk6tkxxxi8a9n', 'periodId': 2, 'timeMin': 62, 'scorerId': 'c9epkro6fot3km9zak1kswfhm', 'scorerName': 'X. Mbuyamba'}, {'contestantName': 'AZ', 'contestantId': '3kfktv64h7kg7zryax1wktr5r', 'periodId': 2, 'timeMin': 83, 'scorerId': '1t7nph4960rjzu7rgi47sf8ix', 'scorerName': 'J. Odgaard'}]
173;3kttr2gmsfp4jo5y8ubgoles4;2023-02-04Z;3t0vjqtxc8wpjzv82i3oi2ova;6hsriqr3ybvyg94w2k19oal50;FC Emmen;SBV Vitesse;EMM;VIT;[{'contestantName': 'Vitesse', 'contestantId': '6hsriqr3ybvyg94w2k19oal50', 'periodId': 2, 'timeMin': 59, 'playerId': '1hyepaipbp5bzpm01mtlk9785', 'playerName': 'D. Pröpper', 'cardType': 'YC'}, {'contestantName': 'Vitesse', 'contestantId': '6hsriqr3ybvyg94w2k19oal50', 'periodId': 2, 'timeMin': 59, 'playerId': 'dvof4p3jx1gi6i9uelbmudl62', 'playerName': 'K. Kozłowski', 'cardType': 'YC'}, {'contestantName': 'Vitesse', 'contestantId': '6hsriqr3ybvyg94w2k19oal50', 'periodId': 2, 'timeMin': 68, 'playerId': '5gyjq8tsjxk396qt4hqlwn3dh', 'playerName': 'M. Wittek', 'cardType': 'YC'}, {'contestantName': 'Vitesse', 'contestantId': '6hsriqr3ybvyg94w2k19oal50', 'periodId': 2, 'timeMin': 68, 'playerId': '4idru0svqcqjpi03b4jhqyd3p', 'playerName': 'M. Bero', 'cardType': 'YC'}, {'contestantName': 'Emmen', 'contestantId': '3t0vjqtxc8wpjzv82i3oi2ova', 'periodId': 2, 'timeMin': 76, 'playerId': 'ait187bpr8we72jvfxxt6ttjp', 'playerName': 'M. te Wierik', 'cardType': 'YC'}];De Oude Meerdijk;[{'contestantName': 'Vitesse', 'contestantId': '6hsriqr3ybvyg94w2k19oal50', 'periodId': 1, 'timeMin': 33, 'scorerId': 'czh4r9efdbw4fvdux0enl127e', 'scorerName': 'M. Manhoef'}, {'contestantName': 'Vitesse', 'contestantId': '6hsriqr3ybvyg94w2k19oal50', 'periodId': 1, 'timeMin': 38, 'scorerId': 'd3qx3gwypipcl2azrj9ing9ud', 'scorerName': 'C. Arcus'}, {'contestantName': 'Emmen', 'contestantId': '3t0vjqtxc8wpjzv82i3oi2ova', 'periodId': 1, 'timeMin': 43, 'scorerId': 'e605oixdrqumxkqm0y1bijbvt', 'scorerName': 'J. Assehnoun'}, {'contestantName': 'Vitesse', 'contestantId': '6hsriqr3ybvyg94w2k19oal50', 'periodId': 2, 'timeMin': 87, 'scorerId': '2ez3q7gik3lm5kp1cunfol52h', 'scorerName': 'D. Oroz'}]
174;3kxmpzqwbk83ifjn6uhjpzk7o;2023-02-04Z;ccpscwdcm65czscrun048ecn5;4vd2t5schmvvufrfib7f2vjdf;FC Utrecht;SC Heerenveen;UTR;HEE;[{'contestantName': 'Heerenveen', 'contestantId': '4vd2t5schmvvufrfib7f2vjdf', 'periodId': 2, 'timeMin': 66, 'playerId': '1tj9gmnm02s8f12zwzvuwnoph', 'playerName': 'P. Bochniewicz', 'cardType': 'YC'}, {'contestantName': 'Utrecht', 'contestantId': 'ccpscwdcm65czscrun048ecn5', 'periodId': 2, 'timeMin': 84, 'playerId': 'ely6vpyueden4b6ozfmspwgk5', 'playerName': 'J. Toornstra', 'cardType': 'YC'}, {'contestantName': 'Heerenveen', 'contestantId': '4vd2t5schmvvufrfib7f2vjdf', 'periodId': 2, 'timeMin': 86, 'playerId': '34258m1cvslz8r6d17nv4b90q', 'playerName': 'S. van Ottele', 'cardType': 'YC'}];Stadion Galgenwaard;[{'contestantName': 'Utrecht', 'contestantId': 'ccpscwdcm65czscrun048ecn5', 'periodId': 2, 'timeMin': 69, 'scorerId': '1p0xp2onnys7jlru55vfgf1pm', 'scorerName': 'T. Douvikas'}]
175;3l1nwu4yx8guu0gctphnbp0k4;2023-02-04Z;dqk062lu0vm8epvytbm6r4mmf;ed5nwjz5za3oyi20nxzgqivmx;SBV Excelsior;RKC Waalwijk;EXC;RKC;[{'contestantName': 'RKC Waalwijk', 'contestantId': 'ed5nwjz5za3oyi20nxzgqivmx', 'periodId': 1, 'timeMin': 40, 'playerId': 'atbvv2os8m7nfs0p128w5a6l1', 'playerName': 'M. Seuntjens', 'cardType': 'YC'}, {'contestantName': 'RKC Waalwijk', 'contestantId': 'ed5nwjz5za3oyi20nxzgqivmx', 'periodId': 2, 'timeMin': 90, 'playerId': '7wo4627xo1mx5k0vpwhe8hqll', 'playerName': 'E. Vaessen', 'cardType': 'YC'}, {'contestantName': 'Excelsior', 'contestantId': 'dqk062lu0vm8epvytbm6r4mmf', 'periodId': 2, 'timeMin': 93, 'playerId': '3r6elcuru7no13hrfczmwbmy1', 'playerName': 'S. Horemans', 'cardType': 'YC'}];Van Donge & De Roo Stadion;[]
176;3l5n4jgfjomowarcxdxmkgk5w;2023-02-05Z;ears40cp6opsgvhsy0dgyszpd;d0zdg647gvgc95xdtk1vpbkys;SC Cambuur Leeuwarden;AFC Ajax;CAM;AJA;[{'contestantName': 'Ajax', 'contestantId': 'd0zdg647gvgc95xdtk1vpbkys', 'periodId': 2, 'timeMin': 59, 'playerId': 'dafbvyorudvujxw7zswicykmh', 'playerName': 'O. Wijndal', 'cardType': 'YC'}, {'contestantName': 'Cambuur', 'contestantId': 'ears40cp6opsgvhsy0dgyszpd', 'periodId': 2, 'timeMin': 60, 'playerId': 'ae7ij4u0xy9iru6qvdw2i9fu2', 'playerName': 'M. Breij', 'cardType': 'YC'}, {'contestantName': 'Cambuur', 'contestantId': 'ears40cp6opsgvhsy0dgyszpd', 'periodId': 2, 'timeMin': 68, 'playerId': 'e1wk520xrgbtriixo4kj3pnje', 'playerName': 'R. Balk', 'cardType': 'YC'}, {'contestantName': 'Cambuur', 'contestantId': 'ears40cp6opsgvhsy0dgyszpd', 'periodId': 2, 'timeMin': 71, 'playerId': '3u2783a9ukglf8yg3dere8wve', 'playerName': 'A. Bangura', 'cardType': 'YC'}];Cambuur Stadion;[{'contestantName': 'Ajax', 'contestantId': 'd0zdg647gvgc95xdtk1vpbkys', 'periodId': 1, 'timeMin': 16, 'scorerId': '6m2pk6odyb3atayt6u8cifahh', 'scorerName': 'D. Tadić'}, {'contestantName': 'Ajax', 'contestantId': 'd0zdg647gvgc95xdtk1vpbkys', 'periodId': 1, 'timeMin': 36, 'scorerId': '7joybllup4h9oe6zfhcepjy6t', 'scorerName': 'S. Berghuis'}, {'contestantName': 'Ajax', 'contestantId': 'd0zdg647gvgc95xdtk1vpbkys', 'periodId': 2, 'timeMin': 64, 'scorerId': '7joybllup4h9oe6zfhcepjy6t', 'scorerName': 'S. Berghuis'}, {'contestantName': 'Ajax', 'contestantId': 'd0zdg647gvgc95xdtk1vpbkys', 'periodId': 2, 'timeMin': 79, 'scorerId': '9c2i7ddl2uh7kuhwq62klkyui', 'scorerName': 'B. Brobbey'}, {'contestantName': 'Ajax', 'contestantId': 'd0zdg647gvgc95xdtk1vpbkys', 'periodId': 2, 'timeMin': 93, 'scorerId': '9c2i7ddl2uh7kuhwq62klkyui', 'scorerName': 'B. Brobbey'}]
177;3l9glcounp2vcolz1ud4ij2ms;2023-02-05Z;20vymiy7bo8wkyxai3ew494fz;24fvcruwqrqvqa3aonf8c3zuy;Feyenoord Rotterdam;PSV Eindhoven;FEY;PSV;[];Stadion Feijenoord;[{'contestantName': 'PSV', 'contestantId': '24fvcruwqrqvqa3aonf8c3zuy', 'periodId': 1, 'timeMin': 8, 'scorerId': 'c8j50o9oqu2okdpjsr3nvnhsl', 'scorerName': 'A. El Ghazi'}, {'contestantName': 'PSV', 'contestantId': '24fvcruwqrqvqa3aonf8c3zuy', 'periodId': 2, 'timeMin': 68, 'scorerId': '3y9nm18as1wxhizq3fyazb2t', 'scorerName': 'T. Hazard'}, {'contestantName': 'Feyenoord', 'contestantId': '20vymiy7bo8wkyxai3ew494fz', 'periodId': 2, 'timeMin': 81, 'scorerId': 'a8cgbwioykhqztfjgztfn7dud', 'scorerName': 'A. Jahanbakhsh'}, {'contestantName': 'Feyenoord', 'contestantId': '20vymiy7bo8wkyxai3ew494fz', 'periodId': 2, 'timeMin': 96, 'scorerId': 'a8cgbwioykhqztfjgztfn7dud', 'scorerName': 'A. Jahanbakhsh'}]
178;3lfcoiy6whqz96hepvlbdyec4;2023-02-05Z;b79uipsy57y1jqpy07h4i5ovk;8iawijq7s9s6d85mjz8wdslki;Go Ahead Eagles;Nijmegen Eendracht Combinatie;GAE;N.E.C.;[{'contestantName': 'NEC', 'contestantId': '8iawijq7s9s6d85mjz8wdslki', 'periodId': 2, 'timeMin': 49, 'playerId': 'a76yp8gkkg6frtuhh3d6l46i', 'playerName': 'D. Proper', 'cardType': 'YC'}, {'contestantName': 'NEC', 'contestantId': '8iawijq7s9s6d85mjz8wdslki', 'periodId': 2, 'timeMin': 64, 'playerId': '6dd248q0adq6su677bw2kk2c5', 'playerName': 'C. Verdonk', 'cardType': 'YC'}, {'contestantName': 'NEC', 'contestantId': '8iawijq7s9s6d85mjz8wdslki', 'periodId': 2, 'timeMin': 77, 'playerId': 'cdhqb1a4h246hu0u13pm0tqay', 'playerName': 'I. Bronkhorst', 'cardType': 'YC'}, {'contestantName': 'NEC', 'contestantId': '8iawijq7s9s6d85mjz8wdslki', 'periodId': 2, 'timeMin': 89, 'playerId': 'enimk3ibb10vk3f8vrmmhq7oq', 'playerName': 'S. El Karouani', 'cardType': 'YC'}];De Adelaarshorst;[{'contestantName': 'Go Ahead Eagles', 'contestantId': 'b79uipsy57y1jqpy07h4i5ovk', 'periodId': 1, 'timeMin': 35, 'scorerId': '94b7i139jyk6hs6ioqlztg1jp', 'scorerName': 'F. Stokkers'}]
179;3ljaq083bdz7f02440rcy00t0;2023-02-05Z;cos9hxi16eitbcbthof7zrm4m;4tic29sox7m39fy1ztgv0jsiq;FC Groningen;FC Twente;GRO;TWE;[{'contestantName': 'Twente', 'contestantId': '4tic29sox7m39fy1ztgv0jsiq', 'periodId': 1, 'timeMin': 31, 'playerId': 'ahwtdhrerarmljk9bh0tcpk6i', 'playerName': 'S. Steijn', 'cardType': 'YC'}];Euroborg;[{'contestantName': 'Twente', 'contestantId': '4tic29sox7m39fy1ztgv0jsiq', 'periodId': 1, 'timeMin': 5, 'scorerId': 'ahwtdhrerarmljk9bh0tcpk6i', 'scorerName': 'S. Steijn'}, {'contestantName': 'Groningen', 'contestantId': 'cos9hxi16eitbcbthof7zrm4m', 'periodId': 2, 'timeMin': 69, 'scorerId': '3nto7ft0b2a47lqd7ethkkrxm', 'scorerName': 'O. Antman'}]
180;3lrie7rjacmmmq5xob5y1egwk;2023-02-10Z;3kfktv64h7kg7zryax1wktr5r;dqk062lu0vm8epvytbm6r4mmf;Alkmaar Zaanstreek;SBV Excelsior;AZ;EXC;[{'contestantName': 'Excelsior', 'contestantId': 'dqk062lu0vm8epvytbm6r4mmf', 'periodId': 1, 'timeMin': 14, 'playerId': '36q7nfs7t68aeg3z54rnr31pm', 'playerName': 'M. Azarkan', 'cardType': 'YC'}];AFAS Stadion;[{'contestantName': 'AZ', 'contestantId': '3kfktv64h7kg7zryax1wktr5r', 'periodId': 1, 'timeMin': 20, 'scorerId': '7jpreaads35pnnfqbn7hmrmy', 'scorerName': 'S. Mijnans'}, {'contestantName': 'AZ', 'contestantId': '3kfktv64h7kg7zryax1wktr5r', 'periodId': 1, 'timeMin': 27, 'scorerId': '33yauarx84sam5u05vgyqxfxl', 'scorerName': 'J. Karlsson'}, {'contestantName': 'AZ', 'contestantId': '3kfktv64h7kg7zryax1wktr5r', 'periodId': 1, 'timeMin': 30, 'scorerId': '7jpreaads35pnnfqbn7hmrmy', 'scorerName': 'S. Mijnans'}, {'contestantName': 'AZ', 'contestantId': '3kfktv64h7kg7zryax1wktr5r', 'periodId': 1, 'timeMin': 35, 'scorerId': '1t7nph4960rjzu7rgi47sf8ix', 'scorerName': 'J. Odgaard'}, {'contestantName': 'AZ', 'contestantId': '3kfktv64h7kg7zryax1wktr5r', 'periodId': 1, 'timeMin': 38, 'scorerId': '7sd87ylfbtgwgpb70hf68cel1', 'scorerName': 'V. Pavlidis'}]
181;3m3dwqcim693k9g7bu3ygk07o;2023-02-11Z;8iawijq7s9s6d85mjz8wdslki;ears40cp6opsgvhsy0dgyszpd;Nijmegen Eendracht Combinatie;SC Cambuur Leeuwarden;N.E.C.;CAM;[{'contestantName': 'Cambuur', 'contestantId': 'ears40cp6opsgvhsy0dgyszpd', 'periodId': 1, 'timeMin': 30, 'playerId': '7r2ifipuieqiar5n00o2j5uj9', 'playerName': 'L. Bergsma', 'cardType': 'YC'}, {'contestantName': 'NEC', 'contestantId': '8iawijq7s9s6d85mjz8wdslki', 'periodId': 1, 'timeMin': 41, 'playerId': '6rfm7p5go1lgv6ccdjqgpallh', 'playerName': 'O. Tannane', 'cardType': 'YC'}, {'contestantName': 'Cambuur', 'contestantId': 'ears40cp6opsgvhsy0dgyszpd', 'periodId': 1, 'timeMin': 48, 'playerId': '4qyx713hq3c6d5lwdfp98jd1x', 'playerName': 'N. Foor', 'cardType': 'YC'}, {'contestantName': 'Cambuur', 'contestantId': 'ears40cp6opsgvhsy0dgyszpd', 'periodId': 2, 'timeMin': 79, 'playerId': '3u2783a9ukglf8yg3dere8wve', 'playerName': 'A. Bangura', 'cardType': 'YC'}, {'contestantName': 'NEC', 'contestantId': '8iawijq7s9s6d85mjz8wdslki', 'periodId': 2, 'timeMin': 87, 'playerId': '913pg8qqcjp99h5fjybbenob9', 'playerName': 'P. Sandler', 'cardType': 'YC'}, {'contestantName': 'Cambuur', 'contestantId': 'ears40cp6opsgvhsy0dgyszpd', 'periodId': 2, 'timeMin': 93, 'playerId': 'bw10e3zz1g0e4gomq2saqcb9w', 'playerName': 'V. Pichel', 'cardType': 'YC'}];Goffertstadion;[]
182;3m78wgvinkwvovs7ij6cma0b8;2023-02-11Z;24fvcruwqrqvqa3aonf8c3zuy;cos9hxi16eitbcbthof7zrm4m;PSV Eindhoven;FC Groningen;PSV;GRO;[];Philips Stadion;[{'contestantName': 'PSV', 'contestantId': '24fvcruwqrqvqa3aonf8c3zuy', 'periodId': 1, 'timeMin': 27, 'scorerId': '4drquvq035kmr2smvzph82bx1', 'scorerName': 'L. de Jong'}, {'contestantName': 'PSV', 'contestantId': '24fvcruwqrqvqa3aonf8c3zuy', 'periodId': 2, 'timeMin': 46, 'scorerId': 'exhxdmdq49xj4dnguq03qnlgq', 'scorerName': 'X. Simons'}, {'contestantName': 'PSV', 'contestantId': '24fvcruwqrqvqa3aonf8c3zuy', 'periodId': 2, 'timeMin': 69, 'scorerId': '1ph4g125dfsijfjzjpcvpcmlm', 'scorerName': 'J. Branthwaite'}, {'contestantName': 'PSV', 'contestantId': '24fvcruwqrqvqa3aonf8c3zuy', 'periodId': 2, 'timeMin': 73, 'scorerId': 'bx6j2y1hnu63lawn3rdoep1m2', 'scorerName': 'J. Bakayoko'}, {'contestantName': 'PSV', 'contestantId': '24fvcruwqrqvqa3aonf8c3zuy', 'periodId': 2, 'timeMin': 84, 'scorerId': '7snt4uu7f2d0g7utjm2xfis8a', 'scorerName': 'Fábio Silva'}, {'contestantName': 'PSV', 'contestantId': '24fvcruwqrqvqa3aonf8c3zuy', 'periodId': 2, 'timeMin': 88, 'scorerId': '21k54i5a6d9bi4f6gplgzxiw9', 'scorerName': 'G. Til'}]
183;3lvc5mi44za66lz9lzvbd17o4;2023-02-11Z;3t0vjqtxc8wpjzv82i3oi2ova;3ebril33e08ddzob4bhq8awsr;FC Emmen;Fortuna Sittard;EMM;FOR;[{'contestantName': 'Emmen', 'contestantId': '3t0vjqtxc8wpjzv82i3oi2ova', 'periodId': 1, 'timeMin': 36, 'playerId': '6ciggfx8p0zkak8qxe1p7yzth', 'playerName': 'K. Veendorp', 'cardType': 'YC'}, {'contestantName': 'Fortuna Sittard', 'contestantId': '3ebril33e08ddzob4bhq8awsr', 'periodId': 2, 'timeMin': 59, 'playerId': '4tc5741xue1eigwcu4t7qtuc5', 'playerName': 'Iñigo Córdoba', 'cardType': 'YC'}];De Oude Meerdijk;[{'contestantName': 'Fortuna Sittard', 'contestantId': '3ebril33e08ddzob4bhq8awsr', 'periodId': 2, 'timeMin': 76, 'scorerId': 'bznrsqachpfr9l2wnfjy8samt', 'scorerName': 'O. Özyakup'}]
