;id;date;homeContestantId;awayContestantId;homeContestantOfficialName;awayContestantOfficialName;homeContestantCode;awayContestantCode;card_events;venue;goal_events
287;3xg5fl8x1khe72cvr3868eyhg;2023-05-14Z;24fvcruwqrqvqa3aonf8c3zuy;3ebril33e08ddzob4bhq8awsr;PSV Eindhoven;Fortuna Sittard;PSV;FOR;[];Philips Stadion;[]
288;3xryv8z45hxigqay8su76ey38;2023-05-21Z;d0zdg647gvgc95xdtk1vpbkys;ccpscwdcm65czscrun048ecn5;AFC Ajax;FC Utrecht;AJA;UTR;[];Johan Cruijff Arena;[]
289;3xw7t7cu3rputglgw28z9oums;2023-05-21Z;3t0vjqtxc8wpjzv82i3oi2ova;20vymiy7bo8wkyxai3ew494fz;FC Emmen;Feyenoord Rotterdam;EMM;FEY;[];De Oude Meerdijk;[]
290;3y0ty1j4tvhp6n7yg8316v578;2023-05-21Z;dqk062lu0vm8epvytbm6r4mmf;3ebril33e08ddzob4bhq8awsr;SBV Excelsior;Fortuna Sittard;EXC;FOR;[];Van Donge & De Roo Stadion;[]
291;3y5b6lvyz2rmsgbbdhuon85qs;2023-05-21Z;b79uipsy57y1jqpy07h4i5ovk;6g9qrm72224jrk6tkxxxi8a9n;Go Ahead Eagles;FC Volendam;GAE;VOL;[];De Adelaarshorst;[]
292;3y99zlu4ustw7c9hc6yeym6tw;2023-05-21Z;8iawijq7s9s6d85mjz8wdslki;3kfktv64h7kg7zryax1wktr5r;Nijmegen Eendracht Combinatie;Alkmaar Zaanstreek;N.E.C.;AZ;[];Goffertstadion;[]
293;3yd7ug4zd5o8vwrd6zafpjrbo;2023-05-21Z;24fvcruwqrqvqa3aonf8c3zuy;4vd2t5schmvvufrfib7f2vjdf;PSV Eindhoven;SC Heerenveen;PSV;HEE;[];Philips Stadion;[]
294;3yh6ojzjqmi21vqhgujy954b8;2023-05-21Z;ed5nwjz5za3oyi20nxzgqivmx;4tic29sox7m39fy1ztgv0jsiq;RKC Waalwijk;FC Twente;RKC;TWE;[];Mandemakers Stadion;[]
295;3yl3zv8iruduxe438um2qa7f8;2023-05-21Z;89w5c6pw7vn0dxypi61tt0g4k;ears40cp6opsgvhsy0dgyszpd;Sparta Rotterdam;SC Cambuur Leeuwarden;SPA;CAM;[];Sparta-Stadion Het Kasteel;[]
296;3yp7mxmpawmcmqmdjrlbm6s5w;2023-05-21Z;6hsriqr3ybvyg94w2k19oal50;cos9hxi16eitbcbthof7zrm4m;SBV Vitesse;FC Groningen;VIT;GRO;[];GelreDome;[]
297;3yuzka4j3nhadljvtax289ous;2023-05-28Z;3kfktv64h7kg7zryax1wktr5r;24fvcruwqrqvqa3aonf8c3zuy;Alkmaar Zaanstreek;PSV Eindhoven;AZ;PSV;[];AFAS Stadion;[]
298;3yyodzu4yowszu6c7ny61zpqs;2023-05-28Z;ears40cp6opsgvhsy0dgyszpd;ed5nwjz5za3oyi20nxzgqivmx;SC Cambuur Leeuwarden;RKC Waalwijk;CAM;RKC;[];Cambuur Stadion;[]
299;3z2gl107ufm3435adi32qlpg4;2023-05-28Z;20vymiy7bo8wkyxai3ew494fz;6hsriqr3ybvyg94w2k19oal50;Feyenoord Rotterdam;SBV Vitesse;FEY;VIT;[];Stadion Feijenoord;[]
300;3z6f45hc8t1gjv1iauujr35lg;2023-05-28Z;3ebril33e08ddzob4bhq8awsr;8iawijq7s9s6d85mjz8wdslki;Fortuna Sittard;Nijmegen Eendracht Combinatie;FOR;N.E.C.;[];Fortuna Sittard Stadion;[]
301;3zafwj1d67azx37ca541llo2c;2023-05-28Z;cos9hxi16eitbcbthof7zrm4m;89w5c6pw7vn0dxypi61tt0g4k;FC Groningen;Sparta Rotterdam;GRO;SPA;[];Euroborg;[]
302;3zebmxaub2d19zkpjaoo0r8yc;2023-05-28Z;4vd2t5schmvvufrfib7f2vjdf;b79uipsy57y1jqpy07h4i5ovk;SC Heerenveen;Go Ahead Eagles;HEE;GAE;[];Abe Lenstra Stadion;[]
303;3zi9iooageo95lt6ij3k25afo;2023-05-28Z;4tic29sox7m39fy1ztgv0jsiq;d0zdg647gvgc95xdtk1vpbkys;FC Twente;AFC Ajax;TWE;AJA;[];De Grolsch Veste;[]
304;3zmbqjk2aqsklakkdu7rum0ic;2023-05-28Z;ccpscwdcm65czscrun048ecn5;3t0vjqtxc8wpjzv82i3oi2ova;FC Utrecht;FC Emmen;UTR;EMM;[];Stadion Galgenwaard;[]
305;3zqh6wus094sx7jckbp5zpmok;2023-05-28Z;6g9qrm72224jrk6tkxxxi8a9n;dqk062lu0vm8epvytbm6r4mmf;FC Volendam;SBV Excelsior;VOL;EXC;[];Kras Stadion;[]
