;id;date;homeContestantId;awayContestantId;homeContestantOfficialName;awayContestantOfficialName;homeContestantCode;awayContestantCode;card_events;venue;goal_events
190;3n41m36tpplfkcky4ne508cno;2023-02-18Z;6g9qrm72224jrk6tkxxxi8a9n;6hsriqr3ybvyg94w2k19oal50;FC Volendam;SBV Vitesse;VOL;VIT;[['Volendam', '6g9qrm72224jrk6tkxxxi8a9n', 2, 55, 'ca8qw8jztjxwxuc2foa6dfckq', 'J. Flint', 'YC']];Kras Stadion;[['Volendam', '6g9qrm72224jrk6tkxxxi8a9n', 1, 12, '1sb4655mgzrdohlltyk9fqlzp', 'D. van Mieghem'], ['Volendam', '6g9qrm72224jrk6tkxxxi8a9n', 2, 68, '1sb4655mgzrdohlltyk9fqlzp', 'D. van Mieghem']]
191;3mvuf4c9wv4yg0242s5sdk5jo;2023-02-18Z;cos9hxi16eitbcbthof7zrm4m;3t0vjqtxc8wpjzv82i3oi2ova;FC Groningen;FC Emmen;GRO;EMM;[['Emmen', '3t0vjqtxc8wpjzv82i3oi2ova', 1, 41, 'ait187bpr8we72jvfxxt6ttjp', 'M. te Wierik', 'YC'], ['Groningen', 'cos9hxi16eitbcbthof7zrm4m', 2, 68, 'am0ea3bvmnin4gco2ndny2noq', 'R. Oratmangoen', 'YC'], ['Emmen', '3t0vjqtxc8wpjzv82i3oi2ova', 2, 73, 'ait187bpr8we72jvfxxt6ttjp', 'M. te Wierik', 'Y2C'], ['Emmen', '3t0vjqtxc8wpjzv82i3oi2ova', 2, 83, '49x98sk3wf7sjshrlou5vnvje', 'L. Bernadou', 'YC'], ['Emmen', '3t0vjqtxc8wpjzv82i3oi2ova', 2, 92, 'cqrk42u0s5w8yuq6mnckug02y', 'J. Vlak', 'YC']];Euroborg;[['Groningen', 'cos9hxi16eitbcbthof7zrm4m', 1, 12, 'emglxnqrlqskt8krglv7sziwa', 'R. Pepi'], ['Emmen', '3t0vjqtxc8wpjzv82i3oi2ova', 1, 14, '9fkdgor4mv7f8eqz65ugnnydx', 'M. Araujo']]
192;3n7yo9mx3q7y50fq4p8n3aec4;2023-02-18Z;20vymiy7bo8wkyxai3ew494fz;3kfktv64h7kg7zryax1wktr5r;Feyenoord Rotterdam;Alkmaar Zaanstreek;FEY;AZ;[['AZ', '3kfktv64h7kg7zryax1wktr5r', 1, 23, 'ayqy2vql1oumokqly9ahfrnx1', 'P. Hatzidiakos', 'YC'], ['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 1, 28, '672cwl9zj2d6lce6jda350vvu', 'M. Wieffer', 'YC'], ['AZ', '3kfktv64h7kg7zryax1wktr5r', 1, 36, '7sd87ylfbtgwgpb70hf68cel1', 'V. Pavlidis', 'YC'], ['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 1, 38, 'aboxil79ulfa73pckzsdnwp62', 'S. Giménez', 'YC'], ['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 1, 50, 'a89554tzfy4nfxrycpr2z0xjp', 'O. Idrissi', 'YC'], ['AZ', '3kfktv64h7kg7zryax1wktr5r', 2, 75, '9lixevzo8exxiia17altfw8ic', 'W. Goes', 'YC']];Stadion Feijenoord;[['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 1, 17, 'dy8wa8cciiae72q2ynm80rlcl', 'J. Dilrosun'], ['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 1, 47, 'a8cgbwioykhqztfjgztfn7dud', 'A. Jahanbakhsh'], ['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 2, 90, 'e6xexn53yyoxmdt5naduyx8bu', 'M. Pedersen']]
193;3nm9ztcvdkcbwkmmen2c7qf4k;2023-02-19Z;ears40cp6opsgvhsy0dgyszpd;4vd2t5schmvvufrfib7f2vjdf;SC Cambuur Leeuwarden;SC Heerenveen;CAM;HEE;[['Cambuur', 'ears40cp6opsgvhsy0dgyszpd', 1, 36, '426st78oi43eortpbfkuxw72t', 'M. Paulissen', 'YC'], ['Cambuur', 'ears40cp6opsgvhsy0dgyszpd', 2, 81, '4utb2o5c0e57kf0iwdavpzg15', 'S. van der Water', 'YC'], ['Cambuur', 'ears40cp6opsgvhsy0dgyszpd', 2, 91, '9gsuha7f2ldpqo091yrlykvyt', 'M. Mahi', 'YC']];Cambuur Stadion;[['Cambuur', 'ears40cp6opsgvhsy0dgyszpd', 1, 1, 'lfp411vh3vtjbvd6xra4jpp1', 'B. Johnsen'], ['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 1, 22, '24daij2a9hj0luq5eaxeejzvu', 'O. Sahraoui'], ['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 2, 65, 'etzj9ltadjsvkmahib7hor90q', 'M. van Ewijk']]
194;3mzr3qt8qmneqqd5dva7ptrmc;2023-02-19Z;ccpscwdcm65czscrun048ecn5;24fvcruwqrqvqa3aonf8c3zuy;FC Utrecht;PSV Eindhoven;UTR;PSV;[['PSV', '24fvcruwqrqvqa3aonf8c3zuy', 2, 63, '1ph4g125dfsijfjzjpcvpcmlm', 'J. Branthwaite', 'YC']];Stadion Galgenwaard;[['Utrecht', 'ccpscwdcm65czscrun048ecn5', 1, 33, '3mp92d5s002hi523kl4zmgrft', 'O. Boussaid'], ['PSV', '24fvcruwqrqvqa3aonf8c3zuy', 1, 41, 'bx6j2y1hnu63lawn3rdoep1m2', 'J. Bakayoko'], ['PSV', '24fvcruwqrqvqa3aonf8c3zuy', 2, 57, '4drquvq035kmr2smvzph82bx1', 'L. de Jong'], ['Utrecht', 'ccpscwdcm65czscrun048ecn5', 2, 60, '4rp5snknt88bf4lws5t0o9gph', 'S. van de Streek']]
195;3ndlbcrfb5g62uul8f103s74k;2023-02-19Z;b79uipsy57y1jqpy07h4i5ovk;4tic29sox7m39fy1ztgv0jsiq;Go Ahead Eagles;FC Twente;GAE;TWE;[['Twente', '4tic29sox7m39fy1ztgv0jsiq', 2, 75, 'ad9kukqx4xulbvelacgwgqvah', 'M. Vlap', 'YC']];De Adelaarshorst;[['Go Ahead Eagles', 'b79uipsy57y1jqpy07h4i5ovk', 1, 6, 'dtglxu78mwbkvog0jnusmdc5x', 'P. Rommens'], ['Go Ahead Eagles', 'b79uipsy57y1jqpy07h4i5ovk', 1, 16, 'hxqybxg5578sgx0gx5qb834l', 'I. Lidberg']]
196;3mo5843jko4u807e7kd9i6uj8;2023-02-19Z;d0zdg647gvgc95xdtk1vpbkys;89w5c6pw7vn0dxypi61tt0g4k;AFC Ajax;Sparta Rotterdam;AJA;SPA;[['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 2, 92, '5yxt2x26j6ym393evvb5utvdg', 'R. Rosario', 'YC']];Johan Cruijff Arena;[['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 1, 6, '6m2pk6odyb3atayt6u8cifahh', 'D. Tadić'], ['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 1, 27, '35qg0rrwtl00pycx468s62m3u', 'K. Taylor'], ['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 2, 64, '6m2pk6odyb3atayt6u8cifahh', 'D. Tadić'], ['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 2, 84, 'p7vw4thx5wzo49h6hfabcq5m', 'M. Kudus']]
197;3ms07xeegkmu2rk8i4a3amdxw;2023-02-19Z;dqk062lu0vm8epvytbm6r4mmf;8iawijq7s9s6d85mjz8wdslki;SBV Excelsior;Nijmegen Eendracht Combinatie;EXC;N.E.C.;[['NEC', '8iawijq7s9s6d85mjz8wdslki', 1, 29, '913pg8qqcjp99h5fjybbenob9', 'P. Sandler', 'YC'], ['Excelsior', 'dqk062lu0vm8epvytbm6r4mmf', 1, 35, '934ldgpefo90za10cq49k0o6i', 'R. El Yaakoubi', 'YC'], ['Excelsior', 'dqk062lu0vm8epvytbm6r4mmf', 2, 47, '934ldgpefo90za10cq49k0o6i', 'R. El Yaakoubi', 'Y2C'], ['NEC', '8iawijq7s9s6d85mjz8wdslki', 2, 81, '6dd248q0adq6su677bw2kk2c5', 'C. Verdonk', 'YC'], ['Excelsior', 'dqk062lu0vm8epvytbm6r4mmf', 2, 87, '6jhavdnaitqn6ydme8a526aui', 'C. Driouech', 'YC'], ['Excelsior', 'dqk062lu0vm8epvytbm6r4mmf', 2, 87, '3ox3ey99addc8m1ee8qrzuuhh', 'S. Nieuwpoort', 'YC']];Van Donge & De Roo Stadion;[['NEC', '8iawijq7s9s6d85mjz8wdslki', 1, 44, '8inyievyp1az6q3dtlkpynf56', 'M. Mattsson'], ['NEC', '8iawijq7s9s6d85mjz8wdslki', 2, 73, 'enimk3ibb10vk3f8vrmmhq7oq', 'S. El Karouani'], ['NEC', '8iawijq7s9s6d85mjz8wdslki', 2, 85, '6oynq4ickyxictf2e0ilemqne', 'A. Musaba']]
198;3oiaplx1c5ubdohjdxe8zdd04;2023-02-24Z;89w5c6pw7vn0dxypi61tt0g4k;ccpscwdcm65czscrun048ecn5;Sparta Rotterdam;FC Utrecht;SPA;UTR;[['Utrecht', 'ccpscwdcm65czscrun048ecn5', 1, 27, 'eu6pfkiah7otafyryg6ll7y09', 'L. Brouwers', 'YC'], ['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 1, 38, 'f57vs3qmmob743hdk2dxf56cq', 'S. Sambo', 'YC'], ['Utrecht', 'ccpscwdcm65czscrun048ecn5', 1, 46, '8p47d0e54hgl7d86vur1m5nmx', 'M. Sagnan', 'YC'], ['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 2, 49, 'e8zpc22dwlmgkkwoqpgwxsn2t', 'A. Auassar', 'RC'], ['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 2, 71, '6w59kdfilru1152bjutstu2fp', 'J. de Guzmán', 'YC'], ['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 2, 93, 'dficbkp6sp4kw7xihaxneozpx', 'Y. Namli', 'YC'], ['Utrecht', 'ccpscwdcm65czscrun048ecn5', 2, 96, 'b427p4czppyjddx3xuuvc2okp', 'B. Ramselaar', 'YC']];Sparta-Stadion Het Kasteel;[['Utrecht', 'ccpscwdcm65czscrun048ecn5', 2, 74, 'egcs7b6ixb62ep08t7jznf9ih', 'V. Jensen'], ['Utrecht', 'ccpscwdcm65czscrun048ecn5', 2, 88, '3mp92d5s002hi523kl4zmgrft', 'O. Boussaid'], ['Utrecht', 'ccpscwdcm65czscrun048ecn5', 2, 90, 'd7ml58kwwpetvnw46qja9ru5m', 'A. Descotte']]
199;3ny6xgw32kugw96ejr3ado8ic;2023-02-25Z;cos9hxi16eitbcbthof7zrm4m;dqk062lu0vm8epvytbm6r4mmf;FC Groningen;SBV Excelsior;GRO;EXC;[];Euroborg;[['Groningen', 'cos9hxi16eitbcbthof7zrm4m', 1, 13, 'alxccjq2y6il5yjw108a0axnt', 'J. Hove'], ['Groningen', 'cos9hxi16eitbcbthof7zrm4m', 2, 50, 'emglxnqrlqskt8krglv7sziwa', 'R. Pepi'], ['Groningen', 'cos9hxi16eitbcbthof7zrm4m', 2, 66, '6gj1r8dnoy17pemp9xtng6sbt', 'L. van Gelderen']]
200;3odxl87zqrc7m2oqytikf8n4k;2023-02-25Z;4vd2t5schmvvufrfib7f2vjdf;ed5nwjz5za3oyi20nxzgqivmx;SC Heerenveen;RKC Waalwijk;HEE;RKC;[['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 2, 57, '60fbyywnjiz6l8n7gmi2mjld5', 'S. Olsson', 'YC'], ['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 2, 62, '9sid8vt0mz1ypq4pn8vj6pas5', 'J. Bruma', 'YC'], ['RKC Waalwijk', 'ed5nwjz5za3oyi20nxzgqivmx', 2, 68, '8przxwwothu3crflys7ahl4dm', 'S. Adewoye', 'YC'], ['RKC Waalwijk', 'ed5nwjz5za3oyi20nxzgqivmx', 2, 72, 'b1o6ctqy1mhjg4iiec8aedat', 'F. Jozefzoon', 'YC']];Abe Lenstra Stadion;[['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 1, 35, 'dc4n5ylytswddlvd82snkb90q', 'S. van Hooijdonk'], ['RKC Waalwijk', 'ed5nwjz5za3oyi20nxzgqivmx', 2, 61, 'b1o6ctqy1mhjg4iiec8aedat', 'F. Jozefzoon'], ['RKC Waalwijk', 'ed5nwjz5za3oyi20nxzgqivmx', 2, 75, '7a3ik1dbxkirdt58gwvvtyw9', 'J. Lelieveld'], ['RKC Waalwijk', 'ed5nwjz5za3oyi20nxzgqivmx', 2, 77, 'b23be312oxcbusvpjnnriukq2', 'Y. Oukili'], ['RKC Waalwijk', 'ed5nwjz5za3oyi20nxzgqivmx', 2, 94, 'b1o6ctqy1mhjg4iiec8aedat', 'F. Jozefzoon']]
201;3nq59plm6gl0ucy4erld2zaj8;2023-02-25Z;3kfktv64h7kg7zryax1wktr5r;ears40cp6opsgvhsy0dgyszpd;Alkmaar Zaanstreek;SC Cambuur Leeuwarden;AZ;CAM;[['AZ', '3kfktv64h7kg7zryax1wktr5r', 1, 21, '7jpreaads35pnnfqbn7hmrmy', 'S. Mijnans', 'YC'], ['Cambuur', 'ears40cp6opsgvhsy0dgyszpd', 1, 34, '8o13oyr0lqkr5sw7j9ekdan6x', 'M. Hoedemakers', 'YC'], ['AZ', '3kfktv64h7kg7zryax1wktr5r', 2, 67, '7jgtmmk4b2bgn0syidj6ve7kl', 'J. Clasie', 'YC'], ['AZ', '3kfktv64h7kg7zryax1wktr5r', 2, 83, 'ayqy2vql1oumokqly9ahfrnx1', 'P. Hatzidiakos', 'YC'], ['Cambuur', 'ears40cp6opsgvhsy0dgyszpd', 2, 92, '8o13oyr0lqkr5sw7j9ekdan6x', 'M. Hoedemakers', 'Y2C']];AFAS Stadion;[['AZ', '3kfktv64h7kg7zryax1wktr5r', 1, 40, '7sd87ylfbtgwgpb70hf68cel1', 'V. Pavlidis'], ['AZ', '3kfktv64h7kg7zryax1wktr5r', 2, 73, '9lixevzo8exxiia17altfw8ic', 'W. Goes'], ['Cambuur', 'ears40cp6opsgvhsy0dgyszpd', 2, 85, 'lfp411vh3vtjbvd6xra4jpp1', 'B. Johnsen']]
202;3o68h3w1wo0aczxo1be5kfytw;2023-02-25Z;8iawijq7s9s6d85mjz8wdslki;6g9qrm72224jrk6tkxxxi8a9n;Nijmegen Eendracht Combinatie;FC Volendam;N.E.C.;VOL;[['Volendam', '6g9qrm72224jrk6tkxxxi8a9n', 1, 37, 'dbkr1w2xlwnyssid1tv0jlujt', 'B. Benamar', 'YC'], ['Volendam', '6g9qrm72224jrk6tkxxxi8a9n', 2, 53, '8ozlo6qrdavr86guhclwvh84q', 'B. Plat', 'YC'], ['Volendam', '6g9qrm72224jrk6tkxxxi8a9n', 2, 64, '3kbhgmnf6bhfgut0jxf4m2sfe', 'G. Oristanio', 'YC']];Goffertstadion;[['NEC', '8iawijq7s9s6d85mjz8wdslki', 2, 57, '570htztcvfsu947xw6fvtzmc5', 'Iván Márquez'], ['NEC', '8iawijq7s9s6d85mjz8wdslki', 2, 66, '76n4eg1xu5qvf9bkwy4p8jsut', 'L. Dimata'], ['NEC', '8iawijq7s9s6d85mjz8wdslki', 2, 91, '55njsqpc4izy2wogf188whtrd', 'Pedro Marques']]
203;3o27spi6e8dd5wa2terj4jitw;2023-02-26Z;3ebril33e08ddzob4bhq8awsr;20vymiy7bo8wkyxai3ew494fz;Fortuna Sittard;Feyenoord Rotterdam;FOR;FEY;[];Fortuna Sittard Stadion;[['Fortuna Sittard', '3ebril33e08ddzob4bhq8awsr', 1, 10, '51b7kbz09togoaueykwbm385', 'Ximo Navarro'], ['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 1, 16, '672cwl9zj2d6lce6jda350vvu', 'M. Wieffer'], ['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 1, 43, 'aboxil79ulfa73pckzsdnwp62', 'S. Giménez'], ['Fortuna Sittard', '3ebril33e08ddzob4bhq8awsr', 2, 48, '5fnmjp63t7m9fg3y2fcw6z015', 'Deroy Duarte'], ['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 2, 63, 'e0cy0gwf04lohf0xjef0af8fe', 'Igor Paixão'], ['Fortuna Sittard', '3ebril33e08ddzob4bhq8awsr', 2, 84, '7t19aebk75lrt41hmclk18mhh', 'D. Siovas']]
204;3nu7al4tkiccshanca3rv613o;2023-02-26Z;3t0vjqtxc8wpjzv82i3oi2ova;b79uipsy57y1jqpy07h4i5ovk;FC Emmen;Go Ahead Eagles;EMM;GAE;[['Go Ahead Eagles', 'b79uipsy57y1jqpy07h4i5ovk', 2, 71, 'dtglxu78mwbkvog0jnusmdc5x', 'P. Rommens', 'YC'], ['Emmen', '3t0vjqtxc8wpjzv82i3oi2ova', 2, 71, '9fkdgor4mv7f8eqz65ugnnydx', 'M. Araujo', 'YC'], ['Emmen', '3t0vjqtxc8wpjzv82i3oi2ova', 2, 78, '6ciggfx8p0zkak8qxe1p7yzth', 'K. Veendorp', 'YC'], ['Go Ahead Eagles', 'b79uipsy57y1jqpy07h4i5ovk', 2, 79, '7lpwkpwfw656re3pymntslv55', 'B. Adekanye', 'YC'], ['Emmen', '3t0vjqtxc8wpjzv82i3oi2ova', 2, 79, '7wphtxp293kv4o3x1b6zusrmd', 'R. Živković', 'YC'], ['Go Ahead Eagles', 'b79uipsy57y1jqpy07h4i5ovk', 2, 97, '7nfr8xuo637qma7ovxx4r9fmy', 'J. Idzes', 'YC']];De Oude Meerdijk;[['Go Ahead Eagles', 'b79uipsy57y1jqpy07h4i5ovk', 1, 9, '7nfr8xuo637qma7ovxx4r9fmy', 'J. Idzes'], ['Emmen', '3t0vjqtxc8wpjzv82i3oi2ova', 1, 40, 'ew4kbwq27lxqocg0920amphw5', 'J. Veldmate'], ['Go Ahead Eagles', 'b79uipsy57y1jqpy07h4i5ovk', 2, 61, '7lpwkpwfw656re3pymntslv55', 'B. Adekanye'], ['Emmen', '3t0vjqtxc8wpjzv82i3oi2ova', 2, 90, '55e0z1vhb48go6y2io7h80aqy', 'O. Romeny']]
205;3ombygfdypwnkvzzt2dmzirdg;2023-02-26Z;6hsriqr3ybvyg94w2k19oal50;d0zdg647gvgc95xdtk1vpbkys;SBV Vitesse;AFC Ajax;VIT;AJA;[['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 2, 52, 'bp3apdb2ahzacq45k4mzj5jhl', 'E. Álvarez', 'YC'], ['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 2, 75, 'dafbvyorudvujxw7zswicykmh', 'O. Wijndal', 'YC']];GelreDome;[['Vitesse', '6hsriqr3ybvyg94w2k19oal50', 1, 30, '98fjpfhrww2qdifsi8viybaol', 'M. van Ginkel'], ['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 1, 32, 'baakmd4ndnulbl9npvmq90mvp', 'D. Klaassen'], ['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 2, 54, 'bp3apdb2ahzacq45k4mzj5jhl', 'E. Álvarez']]
206;3oa1bftb8v6xcimfd35w5jrbo;2023-02-26Z;24fvcruwqrqvqa3aonf8c3zuy;4tic29sox7m39fy1ztgv0jsiq;PSV Eindhoven;FC Twente;PSV;TWE;[['Twente', '4tic29sox7m39fy1ztgv0jsiq', 2, 55, 'dc119ejc7lls2rd3ywigl2smi', 'R. Zerrouki', 'YC'], ['PSV', '24fvcruwqrqvqa3aonf8c3zuy', 2, 90, '1abb1gcw7arw1nkbuxnccjca1', 'I. Sangaré', 'YC']];Philips Stadion;[['PSV', '24fvcruwqrqvqa3aonf8c3zuy', 1, 9, '7snt4uu7f2d0g7utjm2xfis8a', 'Fábio Silva'], ['Twente', '4tic29sox7m39fy1ztgv0jsiq', 2, 47, '3c4l2e3gzgpqrc2ygkbmp0jpx', 'V. Misidjan'], ['PSV', '24fvcruwqrqvqa3aonf8c3zuy', 2, 57, '4drquvq035kmr2smvzph82bx1', 'L. de Jong'], ['PSV', '24fvcruwqrqvqa3aonf8c3zuy', 2, 74, 'exhxdmdq49xj4dnguq03qnlgq', 'X. Simons']]
207;3p20o4g9vt1xm8j3drr63sxzo;2023-03-03Z;ccpscwdcm65czscrun048ecn5;3ebril33e08ddzob4bhq8awsr;FC Utrecht;Fortuna Sittard;UTR;FOR;[['Fortuna Sittard', '3ebril33e08ddzob4bhq8awsr', 2, 77, 'cnexf6pdh1piheuuqzrbb1t61', 'K. Bistrović', 'YC'], ['Utrecht', 'ccpscwdcm65czscrun048ecn5', 2, 85, 'ely6vpyueden4b6ozfmspwgk5', 'J. Toornstra', 'YC'], ['Utrecht', 'ccpscwdcm65czscrun048ecn5', 2, 96, '4rp5snknt88bf4lws5t0o9gph', 'S. van de Streek', 'YC']];Stadion Galgenwaard;[['Utrecht', 'ccpscwdcm65czscrun048ecn5', 2, 59, '1p0xp2onnys7jlru55vfgf1pm', 'T. Douvikas'], ['Fortuna Sittard', '3ebril33e08ddzob4bhq8awsr', 2, 68, 'cnexf6pdh1piheuuqzrbb1t61', 'K. Bistrović'], ['Fortuna Sittard', '3ebril33e08ddzob4bhq8awsr', 2, 87, '71gwdg60saiwwwnnv6is52may', 'T. Noslin']]
208;3pmmujddlbsxi37jugjoyktuc;2023-03-03Z;6hsriqr3ybvyg94w2k19oal50;3kfktv64h7kg7zryax1wktr5r;SBV Vitesse;Alkmaar Zaanstreek;VIT;AZ;[['AZ', '3kfktv64h7kg7zryax1wktr5r', 2, 73, 'ad2qplv0aa66l11ipq6yh0hd5', 'Y. Sugawara', 'YC']];GelreDome;[['AZ', '3kfktv64h7kg7zryax1wktr5r', 1, 29, '33yauarx84sam5u05vgyqxfxl', 'J. Karlsson']]
209;3p5tfxwnwgk18a5hzfya9ruvo;2023-03-04Z;6g9qrm72224jrk6tkxxxi8a9n;3t0vjqtxc8wpjzv82i3oi2ova;FC Volendam;FC Emmen;VOL;EMM;[['Emmen', '3t0vjqtxc8wpjzv82i3oi2ova', 2, 73, 'cqrk42u0s5w8yuq6mnckug02y', 'J. Vlak', 'YC']];Kras Stadion;[['Volendam', '6g9qrm72224jrk6tkxxxi8a9n', 2, 46, '7dg8woqlx67ch0ji3ujhgb52i', 'F. Stanković'], ['Volendam', '6g9qrm72224jrk6tkxxxi8a9n', 2, 67, 'dbkr1w2xlwnyssid1tv0jlujt', 'B. Benamar'], ['Volendam', '6g9qrm72224jrk6tkxxxi8a9n', 2, 88, '3dc82sro077by40u3qdmhw0r9', 'B. Ould-Chikh'], ['Volendam', '6g9qrm72224jrk6tkxxxi8a9n', 2, 92, '1sb4655mgzrdohlltyk9fqlzp', 'D. van Mieghem']]
210;3pbfhypu7sn4cwit12meocetw;2023-03-04Z;20vymiy7bo8wkyxai3ew494fz;cos9hxi16eitbcbthof7zrm4m;Feyenoord Rotterdam;FC Groningen;FEY;GRO;[['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 1, 10, 'e6xexn53yyoxmdt5naduyx8bu', 'M. Pedersen', 'YC'], ['Groningen', 'cos9hxi16eitbcbthof7zrm4m', 1, 47, 'ar7ybu7dordgt2yfx5inux62', 'I. Määttä', 'YC'], ['Groningen', 'cos9hxi16eitbcbthof7zrm4m', 2, 52, 'ar7ybu7dordgt2yfx5inux62', 'I. Määttä', 'Y2C'], ['Groningen', 'cos9hxi16eitbcbthof7zrm4m', 2, 67, 'brqptr56zeku3bgqbixje0hxx', 'D. Dankerlui', 'YC'], ['Groningen', 'cos9hxi16eitbcbthof7zrm4m', 2, 74, '6gj1r8dnoy17pemp9xtng6sbt', 'L. van Gelderen', 'YC']];Stadion Feijenoord;[['Feyenoord', '20vymiy7bo8wkyxai3ew494fz', 2, 88, 'a89554tzfy4nfxrycpr2z0xjp', 'O. Idrissi']]
211;3oy31boy3sig1b5fh9o0cwz6c;2023-03-04Z;4tic29sox7m39fy1ztgv0jsiq;4vd2t5schmvvufrfib7f2vjdf;FC Twente;SC Heerenveen;TWE;HEE;[['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 1, 29, '4pe4ugftevr8859yin36nyll', 'C. Nunnely', 'YC'], ['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 2, 65, '3hpv677ua2y88yx55iujzqpgq', 'A. Colassin', 'YC'], ['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 2, 91, 'axgbibg0wdlir6tsrru6rpwph', 'J. van Aken', 'YC']];De Grolsch Veste;[['Twente', '4tic29sox7m39fy1ztgv0jsiq', 1, 25, '69cvlhfo7ulmz4o5ztlj1wlm2', 'M. Hilgers'], ['Twente', '4tic29sox7m39fy1ztgv0jsiq', 1, 34, 'lduqoe45t2fnbn9s9rbvlnf9', 'R. Pröpper'], ['Twente', '4tic29sox7m39fy1ztgv0jsiq', 2, 48, '8fuul8znu2hzdqkxsotqt6u0a', 'M. Ugalde'], ['Twente', '4tic29sox7m39fy1ztgv0jsiq', 2, 55, 'c1yctqdku2vzho2azsgcy5dcl', 'V. Černý'], ['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 2, 59, 'etzj9ltadjsvkmahib7hor90q', 'M. van Ewijk'], ['Heerenveen', '4vd2t5schmvvufrfib7f2vjdf', 2, 90, '9hybzhhut4ac2xinqk7kzzpwp', 'R. Kaib']]
212;3ou8elq2p6383n7b8jenj0nis;2023-03-05Z;dqk062lu0vm8epvytbm6r4mmf;89w5c6pw7vn0dxypi61tt0g4k;SBV Excelsior;Sparta Rotterdam;EXC;SPA;[];Van Donge & De Roo Stadion;[['Excelsior', 'dqk062lu0vm8epvytbm6r4mmf', 1, 20, '934ldgpefo90za10cq49k0o6i', 'R. El Yaakoubi'], ['Excelsior', 'dqk062lu0vm8epvytbm6r4mmf', 1, 45, '6jhavdnaitqn6ydme8a526aui', 'C. Driouech'], ['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 2, 49, 'tgu7kztdu9azmvirwu8rrip6', 'K. Saito'], ['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 2, 56, '6q77vt9bp8dsq48pa97mfzsa1', 'T. Lauritsen'], ['Sparta Rotterdam', '89w5c6pw7vn0dxypi61tt0g4k', 2, 60, '5gs7jd1eigk4jisxbr9a1yvp', 'B. Vriends']]
213;3pf9zy7csf8zwat7rix8cn8d0;2023-03-05Z;ed5nwjz5za3oyi20nxzgqivmx;24fvcruwqrqvqa3aonf8c3zuy;RKC Waalwijk;PSV Eindhoven;RKC;PSV;[];Mandemakers Stadion;[['PSV', '24fvcruwqrqvqa3aonf8c3zuy', 1, 35, 'bx6j2y1hnu63lawn3rdoep1m2', 'J. Bakayoko']]
214;3oq6iggjm5jj15z1ngsfmdgd0;2023-03-05Z;d0zdg647gvgc95xdtk1vpbkys;8iawijq7s9s6d85mjz8wdslki;AFC Ajax;Nijmegen Eendracht Combinatie;AJA;N.E.C.;[['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 1, 13, 'p7vw4thx5wzo49h6hfabcq5m', 'M. Kudus', 'YC'], ['NEC', '8iawijq7s9s6d85mjz8wdslki', 1, 46, 'qobf1v5kwuz6hj2ooixfw4mi', 'B. van Rooij', 'YC'], ['NEC', '8iawijq7s9s6d85mjz8wdslki', 2, 72, '6lxkawhg9z2jyh7u8d6hp3g15', 'A. Baldursson', 'YC'], ['NEC', '8iawijq7s9s6d85mjz8wdslki', 2, 95, '6rfm7p5go1lgv6ccdjqgpallh', 'O. Tannane', 'YC']];Johan Cruijff Arena;[['Ajax', 'd0zdg647gvgc95xdtk1vpbkys', 2, 52, 'p7vw4thx5wzo49h6hfabcq5m', 'M. Kudus']]
